t (s),acceleration (m/s^2),veh_id,position_x (m),position_y (m),vitesse (m/s)
8.9,2.227936088200657,f_0.1,-60.22152742890187,-1.6,11.646900966896284
8.9,2.144899135152807,f_0.2,-91.23139408702187,-1.6,3.982283361136843
9.0,-4.499999999999993,f_0.0,-23.03326445216787,-1.6,12.908343654621024
9.0,1.576416167779815,f_0.1,-59.041073170534446,-1.6,11.804542583674266
9.0,2.4965458814753205,f_0.2,-90.80820029209343,-1.6,4.231937949284375
9.1,-4.228188912452087,f_0.0,-21.78471197583029,-1.6,12.485524763375816
9.1,2.300752301071771,f_0.1,-57.8376113891563,-1.6,12.034617813781443
9.1,1.3842140013817694,f_0.2,-90.37116435715117,-1.6,4.370359349422552
9.2,-4.499999999999993,f_0.0,-20.581159499492713,-1.6,12.035524763375816
9.2,2.381287035322739,f_0.1,-56.61033673742493,-1.6,12.272746517313717
9.2,1.7646622699685377,f_0.2,-89.91648179950923,-1.6,4.546825576419406
9.3,-4.4385515912202855,f_0.0,-19.421992539067332,-1.6,11.591669604253788
9.3,1.7071019499097062,f_0.1,-55.36599106619446,-1.6,12.443456712304688
9.3,1.7461156598292238,f_0.2,-89.44433808526901,-1.6,4.721437142402328
9.4,-4.499999999999993,f_0.0,-18.307825578641953,-1.6,11.141669604253789
9.4,2.2169857506873036,f_0.1,-54.09947553745712,-1.6,12.665155287373418
9.4,2.404234356340016,f_0.2,-88.94815202746537,-1.6,4.96186057803633
9.5,-4.499999999999993,f_0.0,-17.238658618216576,-1.6,10.69166960425379
9.5,1.832171110552725,f_0.1,-52.814638297614245,-1.6,12.84837239842869
9.5,2.2387045886833157,f_0.2,-88.4295789237749,-1.6,5.185731036904661
9.6,-4.499999999999993,f_0.0,-16.2144916577912,-1.6,10.24166960425379
9.6,1.5089030791140345,f_0.1,-51.514712026980234,-1.6,12.999262706340094
9.6,1.3232176489196679,f_0.2,-87.89777364359524,-1.6,5.318052801796628
9.7,-4.499999999999993,f_0.0,-15.235324697365826,-1.6,9.79166960425379
9.7,-0.690513196727256,f_0.1,-50.22169088831349,-1.6,12.930211386667368
9.7,1.5509794425219248,f_0.2,-87.35045856899036,-1.6,5.4731507460488205
9.7,0.0,f_0.3,-94.9,-1.6,0.0
9.8,-4.358471715842782,f_0.0,-14.299742454098876,-1.6,9.355822432669513
9.8,0.3854554732795634,f_0.1,-48.92481519491396,-1.6,12.968756933995325
9.8,2.220279854093672,f_0.2,-86.78094069584455,-1.6,5.695178731458188
9.8,2.5564457157836293,f_0.3,-94.87443554284216,-1.6,0.25564457157836296
9.9,-4.499999999999993,f_0.0,-13.409160210831928,-1.6,8.905822432669513
9.9,0.4813664288958641,f_0.1,-47.62312583722547,-1.6,13.016893576884911
9.9,1.777177575137463,f_0.2,-86.19365104694734,-1.6,5.872896488971934
9.9,2.596227398232438,f_0.3,-94.822908811702,-1.6,0.5152673114016068
10.0,-4.499999999999993,f_0.0,-12.563577967564981,-1.6,8.455822432669514
10.0,-1.018464076332748,f_0.1,-46.33162112030031,-1.6,12.915047169251636
10.0,1.5329802267486237,f_0.2,-85.59103159578267,-1.6,6.026194511646796
10.0,2.5284414225359972,f_0.3,-94.74609766633648,-1.6,0.7681114536552065
10.1,-4.477919013045373,f_0.0,-11.76277491442849,-1.6,8.008030531364977
10.1,0.6627685643499781,f_0.1,-45.03348871773165,-1.6,12.981324025686634
10.1,1.855700848717241,f_0.2,-84.96985513613082,-1.6,6.21176459651852
10.1,2.2064147243272068,f_0.3,-94.64722237372769,-1.6,0.9887529260879272
10.2,-4.500000000000002,f_0.0,-11.006971861291987,-1.6,7.5580305313649765
10.2,-0.16741802189500277,f_0.1,-43.73703049538194,-1.6,12.964582223497134
10.2,2.147469168156384,f_0.2,-84.32720398479739,-1.6,6.426511513334159
10.2,2.2994366033788536,f_0.3,-94.5253527150851,-1.6,1.2186965864258126
10.3,-4.500000000000002,f_0.0,-10.296168808155485,-1.6,7.108030531364976
10.3,0.28680584982510027,f_0.1,-42.43770421453398,-1.6,12.993262808479644
10.3,2.1801937788724857,f_0.2,-83.66275089567526,-1.6,6.644530891221407
10.3,2.094593978609509,f_0.3,-94.38253711665644,-1.6,1.4281559842867635
10.4,-4.500000000000002,f_0.0,-9.630365755018985,-1.6,6.658030531364976
10.4,-4.228038578793782,f_0.1,-41.18065831947395,-1.6,12.570458950600266
10.4,2.3539442189037807,f_0.2,-82.97475836436408,-1.6,6.8799253131117855
10.4,2.4281174956514584,f_0.3,-94.21544034327124,-1.6,1.6709677338519093
10.5,-4.500000000000002,f_0.0,-9.009562701882487,-1.6,6.208030531364976
10.5,-3.018478207284474,f_0.1,-39.95379720648677,-1.6,12.268611129871818
10.5,1.7490381035720937,f_0.2,-82.26927545201718,-1.6,7.054829123468995
10.5,2.0550971086441705,f_0.3,-94.0277925987996,-1.6,1.8764774447163264
10.6,-4.500000000000002,f_0.0,-8.43375964874599,-1.6,5.758030531364976
10.6,-3.523195304882627,f_0.1,-38.76216804654841,-1.6,11.916291599383555
10.6,1.8398153615649804,f_0.2,-81.54539438605464,-1.6,7.238810659625493
10.6,2.345987329882724,f_0.3,-93.81668498102914,-1.6,2.1110761777045988
10.7,-4.500000000000002,f_0.0,-7.902956595609496,-1.6,5.308030531364976
10.7,-2.4526062014785666,f_0.1,-37.59506494862484,-1.6,11.671030979235699
10.7,1.3769529315410178,f_0.2,-80.80774379077667,-1.6,7.376505952779595
10.7,2.3269115076018743,f_0.3,-93.58230824818267,-1.6,2.343767328464786
10.8,-4.500000000000002,f_0.0,-7.417153542473002,-1.6,4.858030531364975
10.8,-3.877083423162979,f_0.1,-36.46673268493291,-1.6,11.2833226369194
10.8,2.173561028181572,f_0.2,-80.0483575852169,-1.6,7.593862055597752
10.8,1.834691250720062,f_0.3,-93.32958460282899,-1.6,2.5272364535367924
10.9,-4.500000000000002,f_0.0,-6.976350489336511,-1.6,4.408030531364975
10.9,-3.242849105484904,f_0.1,-35.370828912295806,-1.6,10.95903772637091
10.9,2.405614966549905,f_0.2,-79.26491522999163,-1.6,7.834423552252742
10.9,2.355470491060987,f_0.3,-93.0533062525647,-1.6,2.762783502642891
11.0,-4.500000000000002,f_0.0,-6.580547436200007,-1.6,3.958030531364975
11.0,-3.6225219833065303,f_0.1,-34.311150359491776,-1.6,10.596785528040257
11.0,1.9572035748977257,f_0.2,-78.46190083901737,-1.6,8.030143909742515
11.0,1.3290215069428113,f_0.3,-92.76373768723099,-1.6,2.895685653337172
11.1,-4.480743261874833,f_0.0,-6.229551815682257,-1.6,3.5099562051774917
11.1,-2.8162106836319722,f_0.1,-33.279633913524066,-1.6,10.31516445967706
11.1,2.270086615160114,f_0.2,-77.63618558189152,-1.6,8.257152571258526
11.1,2.4687888464890406,f_0.3,-92.44948123343238,-1.6,3.1425645379860763
11.2,-4.2294275716845275,f_0.0,-5.920850470881348,-1.6,3.087013448009039
11.2,-3.6344193822413295,f_0.1,-32.28446166137877,-1.6,9.951722521452927
11.2,2.0507190354168436,f_0.2,-76.7899631344115,-1.6,8.46222447480021
11.2,2.1615642647258904,f_0.3,-92.11360913698651,-1.6,3.3587209644586653
11.3,-4.500000000000002,f_0.0,-5.657149126080441,-1.6,2.637013448009039
11.3,-2.901948959423173,f_0.1,-31.31830889882771,-1.6,9.66152762551061
11.3,1.472933425125671,f_0.2,-75.92901135268022,-1.6,8.609517817312778
11.3,1.3754902103450162,f_0.3,-91.7639821384372,-1.6,3.496269985493167
11.4,-4.310374517065192,f_0.0,-5.436551526450188,-1.6,2.2059759963025196
11.4,-3.3397825026388084,f_0.1,-30.38555396130303,-1.6,9.32754937524673
11.4,2.2983785305172155,f_0.2,-75.04507578564377,-1.6,8.8393556703645
11.4,2.4444962764391676,f_0.3,-91.38991017712348,-1.6,3.7407196131370837
11.5,-4.499999999999999,f_0.0,-5.260953926819937,-1.6,1.7559759963025197
11.5,-2.936553914275599,f_0.1,-29.482164562921113,-1.6,9.03389398381917
11.5,1.7540906721027483,f_0.2,-74.1435993118863,-1.6,9.014764737574774
11.5,1.9226923552807396,f_0.3,-90.99661129225697,-1.6,3.9329888486651576
11.6,-4.499999999999999,f_0.0,-5.130356327189688,-1.6,1.3059759963025197
11.6,-2.8164203863197557,f_0.1,-28.606939368402394,-1.6,8.752251945187194
11.6,2.0160582041833486,f_0.2,-73.22196225608698,-1.6,9.216370557993109
11.6,2.456409589550459,f_0.3,-90.57874831149495,-1.6,4.1786298076202035
11.7,-4.398882842719563,f_0.0,-5.043747555986627,-1.6,0.8660877120305633
11.7,-2.916686486335589,f_0.1,-27.76088103874703,-1.6,8.460583296553635
11.7,1.5366821718635038,f_0.2,-72.28495837856904,-1.6,9.37003877517946
11.7,1.3082749238004876,f_0.3,-90.14780258149491,-1.6,4.309457300000252
11.8,-4.418068342395285,f_0.0,-5.001319468207527,-1.6,0.42428087779103474
11.8,-2.8013971552971917,f_0.1,-26.942836680644632,-1.6,8.180443581023916
11.8,1.614131497731428,f_0.2,-71.33181318607379,-1.6,9.531451924952602
11.8,1.653460913919842,f_0.3,-89.7003222423557,-1.6,4.4748033913922365
11.9,-4.211940923465166,f_0.0,-5.00101078966307,-1.6,0.003086785444518131
11.9,-3.9893074404239837,f_0.1,-26.16468539694648,-1.6,7.781512836981517
11.9,1.675878556724637,f_0.2,-70.36190920801127,-1.6,9.699039780625066
11.9,1.8789587461855284,f_0.3,-89.23405231575462,-1.6,4.662699266010789
12.0,-0.029830196451289315,f_0.0,-5.001000413083133,-1.6,0.00010376579938919955
12.0,-2.5831957150712537,f_0.1,-25.412366070399045,-1.6,7.523193265474392
12.0,1.8122732888907223,f_0.2,-69.37388249705987,-1.6,9.880267109514138
12.0,2.100300248246638,f_0.3,-88.74677938667108,-1.6,4.872729290835453
12.1,-0.0010376579938919954,f_0.0,-5.001000413083133,-1.6,0.0
12.1,-2.9024100551332577,f_0.1,-24.689070844402934,-1.6,7.232952259961066
12.1,1.8095659772632544,f_0.2,-68.36776012633581,-1.6,10.061223707240464
12.1,2.380927042756227,f_0.3,-88.23569718715997,-1.6,5.110821995111076
12.2,0.0,f_0.0,-5.001000413083133,-1.6,0.0
12.2,-2.5308915783772434,f_0.1,-23.991084534190605,-1.6,6.979863102123342
12.2,1.6071936923777663,f_0.2,-67.34556581868799,-1.6,10.22194307647824
12.2,1.9791286465246216,f_0.3,-87.70482370118361,-1.6,5.308734859763538
12.3,0.0,f_0.0,-5.001000413083133,-1.6,0.0
12.3,-3.1143862589892546,f_0.1,-23.324242086568162,-1.6,6.668424476224416
12.3,1.5933781160972948,f_0.2,-66.30743772987918,-1.6,10.38128088808797
12.3,2.502488679834638,f_0.3,-87.14892532840891,-1.6,5.558983727747002
12.3,0.0,f_0.4,-94.9,-1.6,0.0
12.4,0.0,f_0.0,-5.001000413083133,-1.6,0.0
12.4,-2.220316027327014,f_0.1,-22.679602799218998,-1.6,6.446392873491715
12.4,1.6420281704282402,f_0.2,-65.25288935936611,-1.6,10.545483705130794
12.4,2.0898395398631653,f_0.3,-86.57212856023558,-1.6,5.767967681733318
12.4,2.479529174016789,f_0.4,-94.87520470825983,-1.6,0.24795291740167888
12.5,0.0,f_0.0,-5.001000413083133,-1.6,0.0
12.5,-3.624943680700854,f_0.1,-22.07121294867683,-1.6,6.0838985054216295
12.5,1.7969941862858896,f_0.2,-64.18037104699016,-1.6,10.725183123759383
12.5,2.390315580158493,f_0.3,-85.97142863626067,-1.6,6.006999239749168
12.5,2.5119441387344708,f_0.4,-94.82528997513232,-1.6,0.49914733127512595
12.6,0.0,f_0.0,-5.001000413083133,-1.6,0.0
12.6,-1.4590409922443293,f_0.1,-21.47741350805711,-1.6,5.9379944061971965
12.6,2.531499800318855,f_0.2,-63.08253773661104,-1.6,10.978333103791268
12.6,1.9792769980849645,f_0.3,-85.3509359423049,-1.6,6.204926939557664
12.6,2.346460551490073,f_0.4,-94.75191063648991,-1.6,0.7337933864241333
12.7,0.0,f_0.0,-5.001000413083133,-1.6,0.0
12.7,-3.0097334515472696,f_0.1,-20.913711401952867,-1.6,5.63702106104247
12.7,1.6126740688923746,f_0.2,-61.96857768554299,-1.6,11.139600510680506
12.7,1.911071547423484,f_0.3,-84.71133253287489,-1.6,6.3960340943000125
12.7,2.3458438789783584,f_0.4,-94.65507285905771,-1.6,0.9683777743219691
12.8,0.0,f_0.0,-5.001000413083133,-1.6,0.0
12.8,-2.4890147432346765,f_0.1,-20.374899443280967,-1.6,5.388119586719002
12.8,2.200557381217365,f_0.2,-60.83261206066277,-1.6,11.359656248802242
12.8,1.3666724326787527,f_0.3,-84.05806239911811,-1.6,6.532701337567888
12.8,2.21122764380813,f_0.4,-94.53612280518743,-1.6,1.1895005387027822
12.9,0.0,f_0.0,-5.001000413083133,-1.6,0.0
12.9,-2.438269928226342,f_0.1,-19.860470183891323,-1.6,5.144292593896368
12.9,1.5911664705490658,f_0.2,-59.680734771077056,-1.6,11.518772895857149
12.9,2.2920750519027955,f_0.3,-83.38187151484229,-1.6,6.761908842758167
12.9,2.4543057238906574,f_0.4,-94.39262969407825,-1.6,1.434931111091848
13.0,0.0,f_0.0,-5.001000413083133,-1.6,0.0
13.0,-3.0982455286826305,f_0.1,-19.37702337978851,-1.6,4.834468041028105
13.0,2.160454493341959,f_0.2,-58.50725293655792,-1.6,11.734818345191345
13.0,1.8343556311447173,f_0.3,-82.68733707425503,-1.6,6.945344405872639
13.0,2.245750468786729,f_0.4,-94.2266790782812,-1.6,1.6595061579705208
13.1,2.5524406662932595,f_0.0,-4.975476006420195,-1.6,0.25524406662932597
13.1,-2.1955664257254615,f_0.1,-18.915532239942962,-1.6,4.6149113984555585
13.1,2.2105268169194403,f_0.2,-57.31166583386959,-1.6,11.955871026883289
13.1,2.4442501574754694,f_0.3,-81.96836013209301,-1.6,7.189769421620186
13.1,1.9111658538261511,f_0.4,-94.04161680394589,-1.6,1.850622743353136
13.2,2.3998703464264803,f_0.0,-4.925952896292998,-1.6,0.495231101271974
13.2,-2.461034861942073,f_0.1,-18.478651448716832,-1.6,4.368807912261351
13.2,2.1605212844908195,f_0.2,-56.09447351833635,-1.6,12.17192315533237
13.2,2.2415845195297113,f_0.3,-81.2269673447357,-1.6,7.413927873573157
13.2,2.5445995501670327,f_0.4,-93.83110853410889,-1.6,2.105082698369839
13.3,2.5014192970871183,f_0.0,-4.851415593194929,-1.6,0.7453730309806859
13.3,-2.2224168862336313,f_0.1,-18.06399482635304,-1.6,4.146566223637988
13.3,2.496829141071064,f_0.2,-54.8523129113924,-1.6,12.421606069439477
13.3,1.5694904714357083,f_0.3,-80.46987965266402,-1.6,7.570876920716728
13.3,2.302572098637352,f_0.4,-93.59757454328555,-1.6,2.3353399082335744
13.4,2.30813404913739,f_0.0,-4.753796949605487,-1.6,0.9761864358944249
13.4,-1.0429010186605936,f_0.1,-17.659767214175844,-1.6,4.042276121771929
13.4,1.3269724264973703,f_0.2,-53.59688258018348,-1.6,12.554303312089214
13.4,2.2226696161320447,f_0.3,-79.69056526443103,-1.6,7.793143882329932
13.4,1.5404313048073215,f_0.4,-93.3486362394141,-1.6,2.4893830387143066
13.5,2.0669560928238093,f_0.0,-4.6355087450878045,-1.6,1.1828820451768058
13.5,-1.256075499308511,f_0.1,-17.268100356991738,-1.6,3.9166685718410776
13.5,1.3407949626522253,f_0.2,-52.328044299348036,-1.6,12.688382808354437
13.5,2.448955126665524,f_0.3,-78.88676132493137,-1.6,8.038039394996485
13.5,1.8338581450516322,f_0.4,-93.08135935409216,-1.6,2.6727688532194698
13.6,2.493580332490548,f_0.0,-4.492284737245214,-1.6,1.4322400784258607
13.6,-1.8924106833575571,f_0.1,-16.895357606641213,-1.6,3.727427503505322
13.6,-3.24320248411345,f_0.2,-51.091638043353726,-1.6,12.364062559943092
13.6,2.120560403401033,f_0.3,-78.06175178139772,-1.6,8.250095435336588
13.6,1.8153900394681832,f_0.4,-92.79592856837553,-1.6,2.854307857166288
13.7,1.995854155580763,f_0.0,-4.329102187846814,-1.6,1.631825493983937
13.7,-0.5036576580990326,f_0.1,-16.527651432871664,-1.6,3.6770617376954187
13.7,-3.097781835431306,f_0.2,-49.88620960571373,-1.6,12.054284376399961
13.7,1.621269320580172,f_0.3,-77.22052954465826,-1.6,8.412222367394605
13.7,1.829454247863036,f_0.4,-92.49220324018027,-1.6,3.0372532819525917
13.8,2.300607555291636,f_0.0,-4.142913562895501,-1.6,1.8618862495131006
13.8,-1.2547879750598723,f_0.1,-16.172493138852715,-1.6,3.5515829401894314
13.8,-1.1760658715849814,f_0.2,-48.692541826789586,-1.6,11.936677789241463
13.8,1.3671928552444967,f_0.3,-76.36563537936635,-1.6,8.548941652919055
13.8,2.313343422999603,f_0.4,-92.16534447775501,-1.6,3.268587624252552
13.9,1.7819475357951475,f_0.0,-3.9389054625862343,-1.6,2.0400810030926153
13.9,-0.39979626772842725,f_0.1,-15.821332807511055,-1.6,3.5116033134165887
13.9,-3.6889943370553446,f_0.2,-47.535763991235996,-1.6,11.567778355535928
13.9,2.385359766869808,f_0.3,-75.48688761640574,-1.6,8.787477629606036
13.9,1.74183406769298,f_0.4,-91.82106737465284,-1.6,3.44277103102185
14.0,2.5967765077881166,f_0.0,-3.7089295971990914,-1.6,2.299758653871427
14.0,-0.553672251278492,f_0.1,-15.475709198682182,-1.6,3.4562360882887395
14.0,-2.1888376054170067,f_0.2,-46.40087453173658,-1.6,11.348894594994228
14.0,2.2793673682724958,f_0.3,-74.58534617976241,-1.6,9.015414366433285
14.0,1.3092546554515172,f_0.4,-91.46369772499614,-1.6,3.5736964965670017
14.1,2.2014632951828883,f_0.0,-3.4569390988601203,-1.6,2.519904983389716
14.1,-0.5531829532516763,f_0.1,-15.135617419385824,-1.6,3.400917792963572
14.1,-2.602443844800746,f_0.2,-45.29200951068516,-1.6,11.088650210514153
14.1,1.617432920238926,f_0.3,-73.6676304139167,-1.6,9.177157658457178
14.1,1.4139954020967682,f_0.4,-91.09218812131847,-1.6,3.7150960367766785
14.2,1.6825799951562637,f_0.0,-3.188122800569586,-1.6,2.688162982905342
14.2,0.7605595248190511,f_0.1,-14.787920044841272,-1.6,3.476973745445477
14.2,-1.47130155412448,f_0.2,-44.197857505174994,-1.6,10.941520055101705
14.2,2.2262112057069317,f_0.3,-72.72765253601392,-1.6,9.399778779027871
14.2,2.4773797743953763,f_0.4,-90.69590471989684,-1.6,3.962834014216216
14.3,1.7454662874806637,f_0.0,-2.901851839404245,-1.6,2.8627096116534085
14.3,-0.42549107665208474,f_0.1,-14.44447758106324,-1.6,3.4344246377802685
14.3,-2.7149751002476386,f_0.2,-43.130855250667295,-1.6,10.670022545076941
14.3,2.1724872657097904,f_0.3,-71.76594978545403,-1.6,9.61702750559885
14.3,1.9111518526216953,f_0.4,-90.280509799949,-1.6,4.153949199478386
14.4,1.7124509539920796,f_0.0,-2.598456368698983,-1.6,3.0339547070526165
14.4,1.3096260461051612,f_0.1,-14.087938856824167,-1.6,3.5653872423907846
14.4,-2.253967032464246,f_0.2,-42.086392666484244,-1.6,10.444625841830517
14.4,2.5061187984188926,f_0.3,-70.77918584690995,-1.6,9.86763938544074
14.4,1.7868765176739476,f_0.4,-89.84724611482443,-1.6,4.3326368512457805
14.5,1.3688592963153523,f_0.0,-2.281372305030568,-1.6,3.1708406366841517
14.5,-0.6616126216704377,f_0.1,-13.738016258801792,-1.6,3.499225980223741
14.5,-1.471560582532998,f_0.2,-41.05664568812653,-1.6,10.297469783577217
14.5,1.9921404092805517,f_0.3,-69.77250050427308,-1.6,10.066853426368795
14.5,2.316232906724327,f_0.4,-89.39082010063261,-1.6,4.564260141918213
14.6,2.210471873567439,f_0.0,-1.9421835226264785,-1.6,3.3918878240408956
14.6,0.49639666931571735,f_0.1,-13.383129694086264,-1.6,3.5488656471553126
14.6,-2.8321760431255605,f_0.2,-40.05522047020006,-1.6,10.01425217926466
14.6,2.422714915685358,f_0.3,-68.74158801247935,-1.6,10.30912491793733
14.6,1.872666565701362,f_0.4,-88.91566742078378,-1.6,4.751526798488349
14.7,1.5888577313628005,f_0.0,-1.587106162908761,-1.6,3.5507735971771757
14.7,0.8041493926270515,f_0.1,-13.020201635444465,-1.6,3.6292805864180178
14.7,-1.0805579277963595,f_0.2,-39.06460083155156,-1.6,9.906196386485025
14.7,1.782880291179758,f_0.3,-67.69284671777382,-1.6,10.487412947055306
14.7,1.5344124338822418,f_0.4,-88.42517061659612,-1.6,4.9049680418765735
14.8,2.500250462931577,f_0.0,-1.2070262985617277,-1.6,3.8007986434703334
14.8,0.9795760941592091,f_0.1,-12.647477815861066,-1.6,3.7272381958339387
14.8,-2.5341877936477353,f_0.2,-38.09932307083953,-1.6,9.652777607120251
14.8,2.3444549375446577,f_0.3,-66.62066087369284,-1.6,10.721858440809772
14.8,2.2489685140084426,f_0.4,-87.91218412726838,-1.6,5.129864893277418
14.9,1.720905472571026,f_0.0,-0.8097373794889839,-1.6,3.972889190727436
14.9,1.4585310991379608,f_0.1,-12.260168685286288,-1.6,3.8730913057477347
14.9,-1.8221263254029552,f_0.2,-37.15226657338154,-1.6,9.470564974579956
14.9,2.1064375734887975,f_0.3,-65.52741065387698,-1.6,10.932502198158652
14.9,2.1493416703306156,f_0.4,-87.37770422123732,-1.6,5.344799060310479
15.0,2.014264851878398,f_0.0,-0.3923058118974567,-1.6,4.174315675915276
15.0,0.4249330092839454,f_0.1,-11.868610224618678,-1.6,3.9155846066761293
15.0,-1.561693794832415,f_0.2,-36.22082701387187,-1.6,9.314395595096714
15.0,2.135835459479125,f_0.3,-64.41280207946632,-1.6,11.146085744106564
15.0,1.652640462084669,f_0.4,-86.82669791058544,-1.6,5.510063106518946
15.1,1.5929814108880258,f_0.0,0.04105556980295155,-1.6,4.333613817004078
15.1,1.2000884144104296,f_0.1,-11.465050879806967,-1.6,4.035593448117172
15.1,-0.769644535966183,f_0.2,-35.297083899721855,-1.6,9.237431141500096
15.1,2.5358567642746443,f_0.3,-63.27283493741292,-1.6,11.399671420534029
15.1,1.8135284628253423,f_0.4,-86.25755631530528,-1.6,5.6914159528014805
15.2,2.2253587421495435,f_0.0,0.4966705389248549,-1.6,4.556149691219033
15.2,0.0794460756522053,f_0.1,-11.060697074238732,-1.6,4.043538055682393
15.2,-1.9971291556115744,f_0.2,-34.39331207712796,-1.6,9.037718225938939
15.2,1.5534144355216917,f_0.3,-62.117333651004294,-1.6,11.555012864086198
15.2,2.16403585686348,f_0.4,-85.6667743614565,-1.6,5.9078195384878285
15.3,1.530453999689776,f_0.0,0.9675900480436557,-1.6,4.70919509118801
15.3,2.2389541686592818,f_0.1,-10.633953726983904,-1.6,4.267433472548321
15.3,-0.7928972499826514,f_0.2,-33.49746922703389,-1.6,8.958428500940673
15.3,1.6131140010198486,f_0.3,-60.94570122458548,-1.6,11.716324264188183
15.3,1.755172747070901,f_0.4,-85.05844068013701,-1.6,6.083336813194919
15.4,1.9953183638397576,f_0.0,1.4584627408008544,-1.6,4.908726927571986
15.4,0.738999598059813,f_0.1,-10.199820383748474,-1.6,4.341333432354302
15.4,-1.0754072335585718,f_0.2,-32.612380449275406,-1.6,8.850887777584816
15.4,1.5601717659039416,f_0.3,-59.75846708050762,-1.6,11.872341440778577
15.4,2.0995648972690084,f_0.4,-84.42911134984482,-1.6,6.293293302921819
15.5,1.7121006060158805,f_0.0,1.966456439618212,-1.6,5.079936988173574
15.5,1.5597958599473216,f_0.1,-9.750089081913572,-1.6,4.497313018349034
15.5,-1.8151007947261455,f_0.2,-31.74544267946419,-1.6,8.669377698112202
15.5,2.2302785274572656,f_0.3,-58.54893015115519,-1.6,12.095369293524303
15.5,1.4213272454449921,f_0.4,-83.7855687470982,-1.6,6.435426027466319
15.6,2.149593182746319,f_0.0,2.4959460702630327,-1.6,5.294896306448206
15.6,0.9550784908594068,f_0.1,-9.290806995170072,-1.6,4.592820867434975
15.6,-0.8639441718444019,f_0.2,-30.88714435137142,-1.6,8.582983280927762
15.6,-1.9856950940426366,f_0.3,-57.35925017274319,-1.6,11.89679978412004
15.6,1.837440475635228,f_0.4,-83.1236517395952,-1.6,6.6191700750298414
15.7,1.912885491643097,f_0.0,3.0445645558242855,-1.6,5.486184855612516
15.7,1.6775340426068919,f_0.1,-8.814749568000508,-1.6,4.760574271695664
15.7,-0.9259528698326491,f_0.2,-30.03810555197697,-1.6,8.490387993944497
15.7,-1.9929567879787058,f_0.3,-56.18949976221097,-1.6,11.697504105322169
15.7,1.8600094274850498,f_0.4,-82.44313463781737,-1.6,6.805171017778346
15.8,1.5392719417111955,f_0.0,3.6085757608026485,-1.6,5.640112049783635
15.8,1.89509991428225,f_0.1,-8.319741141688112,-1.6,4.950084263123889
15.8,-0.6827729591025111,f_0.2,-29.195894482173543,-1.6,8.422110698034246
15.8,-0.9735304461599448,f_0.3,-55.029484656140355,-1.6,11.600151060706175
15.8,2.1938803872093526,f_0.4,-81.74067873216745,-1.6,7.024559056499282
15.9,1.9202922827564173,f_0.0,4.191789888608577,-1.6,5.832141278059277
15.9,0.6537444382545132,f_0.1,-7.818195270993172,-1.6,5.015458706949341
15.9,-1.349949348043662,f_0.2,-28.367182905850555,-1.6,8.28711576322988
15.9,-1.5281185685013554,f_0.3,-53.88475073575475,-1.6,11.447339203856039
15.9,1.7757379517424798,f_0.4,-81.02046544700009,-1.6,7.20213285167353
16.0,2.4806438825326005,f_0.0,4.799810455239831,-1.6,6.080205666312537
16.0,1.6997035942462002,f_0.1,-7.299652364355779,-1.6,5.185429066373961
16.0,-0.008714423287266015,f_0.2,-27.538558473760446,-1.6,8.286244320901153
16.0,-1.3684767001926623,f_0.3,-52.75370158237107,-1.6,11.310491533836773
16.0,1.75654221896548,f_0.4,-80.28268673964308,-1.6,7.377787073570078
16.0,0.0,f_0.5,-94.9,-1.6,0.0
16.1,1.6919881083769717,f_0.0,5.4247509029548535,-1.6,6.249404477150234
16.1,1.895968244796773,f_0.1,-6.762149775270416,-1.6,5.375025890853638
16.1,-0.5177391078832905,f_0.2,-26.71511143274917,-1.6,8.234470410112824
16.1,-0.24057905475531882,f_0.3,-51.62505821953495,-1.6,11.286433628361241
16.1,2.489846704364753,f_0.4,-79.52000956524243,-1.6,7.626771744006553
16.1,2.5790622401260768,f_0.5,-94.87420937759875,-1.6,0.2579062240126077
16.2,2.311631943774408,f_0.0,6.072807670107622,-1.6,6.480567671527675
16.2,0.6502950564001875,f_0.1,-6.218144235621054,-1.6,5.440055396493657
16.2,-0.8239894518064972,f_0.2,-25.899904286255946,-1.6,8.152071464932174
16.2,-1.2725599174606828,f_0.3,-50.509140455873435,-1.6,11.159177636615173
16.2,2.4202365374658275,f_0.4,-78.73313002546712,-1.6,7.868795397753136
16.2,2.4994705662672394,f_0.5,-94.82342404953481,-1.6,0.5078532806393317
16.3,1.3596018898067985,f_0.0,6.734460456158457,-1.6,6.616527860508355
16.3,2.130226010596381,f_0.1,-5.652836435865723,-1.6,5.653077997553295
16.3,-0.1595794926774552,f_0.2,-25.08629293468951,-1.6,8.136113515664428
16.3,-1.1149255884470222,f_0.3,-49.40437194809639,-1.6,11.04768507777047
16.3,2.462576662469651,f_0.4,-77.9216247190671,-1.6,8.1150530640001
16.3,2.263442864484374,f_0.5,-94.75000429282603,-1.6,0.7341975670877691
16.4,2.357991281989964,f_0.0,7.419693155029193,-1.6,6.852326988707351
16.4,1.1371631470076693,f_0.1,-5.076157004640322,-1.6,5.766794312254062
16.4,0.38224817896482577,f_0.2,-24.26885910133342,-1.6,8.174338333560911
16.4,-1.4732885613175206,f_0.3,-48.314336325932516,-1.6,10.900356221638718
16.4,2.382921845745294,f_0.4,-77.08629019420964,-1.6,8.35334524857463
