t,a,veh_id,pos_x,pos_y,v,Df,Veh(f),Trv,Tvr
76.0000,0.1513,f_0.23,-87.3227,-1.6000,4.1947,83.1227,0,,
76.0000,0.0000,f_0.24,-94.9000,-1.6000,0.0000,90.7000,0,,
76.1000,0.6578,f_0.11,102.4364,-1.6000,14.1911,-106.6364,0,49.3000,38.5000
76.1000,-0.6225,f_0.12,81.9741,-1.6000,13.7252,-86.1741,0,65.8000,40.9000
76.1000,1.0496,f_0.13,62.4707,-1.6000,13.2745,-66.6707,0,68.5000,42.8000
76.1000,-0.4724,f_0.14,43.7748,-1.6000,12.5970,-47.9748,0,70.3000,44.9000
76.1000,1.2775,f_0.15,25.8923,-1.6000,11.9554,-30.0923,0,72.0000,48.2000
76.1000,-0.5177,f_0.16,8.8317,-1.6000,11.0596,-13.0317,0,73.5000,50.8000
76.1000,-4.4095,f_0.17,-9.1271,-1.6000,6.3102,4.9271,1,74.9000,53.5000
76.1000,-3.0596,f_0.18,-23.7789,-1.6000,6.8438,19.5789,0,,
76.1000,-0.8478,f_0.19,-37.8551,-1.6000,6.9206,33.6551,0,,
76.1000,-0.5169,f_0.20,-51.2689,-1.6000,6.5346,47.0689,0,,
76.1000,0.4558,f_0.21,-63.9236,-1.6000,5.8640,59.7236,0,,
76.1000,-0.4717,f_0.22,-75.8148,-1.6000,5.0475,71.6148,0,,
76.1000,0.4257,f_0.23,-86.8989,-1.6000,4.2373,82.6989,0,,
76.1000,2.5960,f_0.24,-94.8740,-1.6000,0.2596,90.6740,0,,
76.2000,-0.1233,f_0.11,103.8543,-1.6000,14.1788,-108.0543,0,49.3000,38.5000
76.2000,1.5834,f_0.12,83.3625,-1.6000,13.8835,-87.5625,0,65.8000,40.9000
76.2000,-0.3633,f_0.13,63.7945,-1.6000,13.2382,-67.9945,0,68.5000,42.8000
76.2000,1.1421,f_0.14,45.0459,-1.6000,12.7112,-49.2459,0,70.3000,44.9000
76.2000,0.3529,f_0.15,27.0913,-1.6000,11.9907,-31.2913,0,72.0000,48.2000
76.2000,0.8943,f_0.16,9.9466,-1.6000,11.1490,-14.1466,0,73.5000,50.8000
76.2000,-4.5000,f_0.17,-8.5411,-1.6000,5.8602,4.3411,1,74.9000,53.5000
76.2000,-2.3057,f_0.18,-23.1176,-1.6000,6.6132,18.9176,0,,
76.2000,-2.2734,f_0.19,-37.1857,-1.6000,6.6933,32.9857,0,,
76.2000,-1.0686,f_0.20,-50.6262,-1.6000,6.4277,46.4262,0,,
76.2000,0.0404,f_0.21,-63.3368,-1.6000,5.8681,59.1368,0,,
76.2000,0.6741,f_0.22,-75.3033,-1.6000,5.1149,71.1033,0,,
76.2000,0.3915,f_0.23,-86.4713,-1.6000,4.2764,82.2713,0,,
76.2000,2.5698,f_0.24,-94.8224,-1.6000,0.5166,90.6224,0,,
76.3000,-0.2476,f_0.11,105.2697,-1.6000,14.1540,-109.4697,0,49.3000,38.5000
76.3000,-0.7215,f_0.12,84.7436,-1.6000,13.8113,-88.9436,0,65.8000,40.9000
76.3000,1.3700,f_0.13,65.1320,-1.6000,13.3752,-69.3320,0,68.5000,42.8000
76.3000,-1.0347,f_0.14,46.3067,-1.6000,12.6078,-50.5067,0,70.3000,44.9000
76.3000,0.1958,f_0.15,28.2924,-1.6000,12.0103,-32.4924,0,72.0000,48.2000
76.3000,0.8936,f_0.16,11.0704,-1.6000,11.2384,-15.2704,0,73.5000,50.8000
76.3000,-4.5000,f_0.17,-8.0000,-1.6000,5.4102,3.8000,1,74.9000,53.5000
76.3000,-2.6244,f_0.18,-22.4825,-1.6000,6.3508,18.2825,0,,
76.3000,-1.1632,f_0.19,-36.5281,-1.6000,6.5770,32.3281,0,,
76.3000,-1.0438,f_0.20,-49.9938,-1.6000,6.3234,45.7938,0,,
76.3000,-0.1779,f_0.21,-62.7518,-1.6000,5.8503,58.5518,0,,
76.3000,0.5101,f_0.22,-74.7867,-1.6000,5.1659,70.5867,0,,
76.3000,0.6481,f_0.23,-86.0372,-1.6000,4.3412,81.8372,0,,
76.3000,2.4892,f_0.24,-94.7458,-1.6000,0.7655,90.5458,0,,
76.4000,0.3828,f_0.11,106.6889,-1.6000,14.1923,-110.8889,0,49.3000,38.5000
76.4000,-0.1864,f_0.12,86.1229,-1.6000,13.7927,-90.3229,0,65.8000,40.9000
76.4000,-0.9299,f_0.13,66.4603,-1.6000,13.2822,-70.6603,0,68.5000,42.8000
76.4000,1.5540,f_0.14,47.5830,-1.6000,12.7632,-51.7830,0,70.3000,44.9000
76.4000,0.2847,f_0.15,29.4962,-1.6000,12.0388,-33.6962,0,72.0000,48.2000
76.4000,0.8719,f_0.16,12.2030,-1.6000,11.3256,-16.4030,0,73.5000,50.8000
76.4000,-4.5000,f_0.17,-7.5040,-1.6000,4.9602,3.3040,1,74.9000,53.5000
76.4000,-3.0154,f_0.18,-21.8776,-1.6000,6.0493,17.6776,0,,
76.4000,-2.7114,f_0.19,-35.8975,-1.6000,6.3058,31.6975,0,,
76.4000,-0.2957,f_0.20,-49.3644,-1.6000,6.2938,45.1644,0,,
76.4000,-0.6397,f_0.21,-62.1732,-1.6000,5.7863,57.9732,0,,
76.4000,-0.4260,f_0.22,-74.2744,-1.6000,5.1233,70.0744,0,,
76.4000,0.4943,f_0.23,-85.5981,-1.6000,4.3907,81.3981,0,,
76.4000,2.2192,f_0.24,-94.6471,-1.6000,0.9874,90.4471,0,,
76.5000,-0.2289,f_0.11,108.1058,-1.6000,14.1694,-112.3058,0,49.3000,38.5000
76.5000,0.9454,f_0.12,87.5116,-1.6000,13.8872,-91.7116,0,65.8000,40.9000
76.5000,0.4981,f_0.13,67.7935,-1.6000,13.3320,-71.9935,0,68.5000,42.8000
76.5000,-0.3612,f_0.14,48.8557,-1.6000,12.7270,-53.0557,0,70.3000,44.9000
76.5000,0.2516,f_0.15,30.7026,-1.6000,12.0639,-34.9026,0,72.0000,48.2000
76.5000,0.6577,f_0.16,13.3421,-1.6000,11.3914,-17.5421,0,73.5000,50.8000
76.5000,-4.5000,f_0.17,-7.0530,-1.6000,4.5102,2.8530,1,74.9000,53.5000
76.5000,-2.4209,f_0.18,-21.2968,-1.6000,5.8072,17.0968,0,,
76.5000,-0.5737,f_0.19,-35.2726,-1.6000,6.2484,31.0726,0,,
76.5000,-2.2249,f_0.20,-48.7573,-1.6000,6.0713,44.5573,0,,
76.5000,0.5911,f_0.21,-61.5886,-1.6000,5.8454,57.3886,0,,
76.5000,0.6968,f_0.22,-73.7551,-1.6000,5.1930,69.5551,0,,
76.5000,0.5411,f_0.23,-85.1536,-1.6000,4.4448,80.9536,0,,
76.5000,2.2987,f_0.24,-94.5254,-1.6000,1.2173,90.3254,0,,
76.6000,0.7771,f_0.11,109.5306,-1.6000,14.2472,-113.7306,0,49.3000,38.5000
76.6000,-0.3771,f_0.12,88.8965,-1.6000,13.8495,-93.0965,0,65.8000,40.9000
76.6000,0.6643,f_0.13,69.1333,-1.6000,13.3984,-73.3333,0,68.5000,42.8000
76.6000,0.9359,f_0.14,50.1378,-1.6000,12.8206,-54.3378,0,70.3000,44.9000
76.6000,0.0589,f_0.15,31.9096,-1.6000,12.0698,-36.1096,0,72.0000,48.2000
76.6000,0.4228,f_0.16,14.4855,-1.6000,11.4337,-18.6855,0,73.5000,50.8000
76.6000,-4.5000,f_0.17,-6.6470,-1.6000,4.0602,2.4470,1,74.9000,53.5000
76.6000,-2.7500,f_0.18,-20.7436,-1.6000,5.5322,16.5436,0,,
76.6000,-1.4942,f_0.19,-34.6627,-1.6000,6.0990,30.4627,0,,
76.6000,-0.3080,f_0.20,-48.1533,-1.6000,6.0405,43.9533,0,,
76.6000,-1.8437,f_0.21,-61.0225,-1.6000,5.6610,56.8225,0,,
76.6000,0.9870,f_0.22,-73.2259,-1.6000,5.2917,69.0259,0,,
76.6000,0.8694,f_0.23,-84.7005,-1.6000,4.5317,80.5005,0,,
76.6000,2.5966,f_0.24,-94.3777,-1.6000,1.4770,90.1777,0,,
76.7000,-0.1185,f_0.11,110.9541,-1.6000,14.2353,-115.1541,0,49.3000,38.5000
76.7000,0.7788,f_0.12,90.2893,-1.6000,13.9274,-94.4893,0,65.8000,40.9000
76.7000,-0.3515,f_0.13,70.4696,-1.6000,13.3633,-74.6696,0,68.5000,42.8000
76.7000,0.2539,f_0.14,51.4224,-1.6000,12.8460,-55.6224,0,70.3000,44.9000
76.7000,1.6195,f_0.15,33.1328,-1.6000,12.2318,-37.3328,0,72.0000,48.2000
76.7000,-0.2084,f_0.16,15.6268,-1.6000,11.4128,-19.8268,0,73.5000,50.8000
76.7000,-4.5000,f_0.17,-6.2859,-1.6000,3.6102,2.0859,1,74.9000,53.5000
76.7000,-2.7243,f_0.18,-20.2176,-1.6000,5.2597,16.0176,0,,
76.7000,-2.2628,f_0.19,-34.0755,-1.6000,5.8727,29.8755,0,,
76.7000,-0.2206,f_0.20,-47.5514,-1.6000,6.0184,43.3514,0,,
76.7000,0.5130,f_0.21,-60.4513,-1.6000,5.7123,56.2513,0,,
76.7000,-1.6330,f_0.22,-72.7131,-1.6000,5.1284,68.5131,0,,
76.7000,1.1118,f_0.23,-84.2362,-1.6000,4.6429,80.0362,0,,
76.7000,1.9475,f_0.24,-94.2105,-1.6000,1.6717,90.0105,0,,
76.8000,-0.0307,f_0.11,112.3773,-1.6000,14.2322,-116.5773,0,49.3000,38.5000
76.8000,-0.7338,f_0.12,91.6747,-1.6000,13.8540,-95.8747,0,65.8000,40.9000
76.8000,1.2239,f_0.13,71.8182,-1.6000,13.4857,-76.0182,0,68.5000,42.8000
76.8000,-0.0777,f_0.14,52.7062,-1.6000,12.8383,-56.9062,0,70.3000,44.9000
76.8000,-0.3874,f_0.15,34.3521,-1.6000,12.1930,-38.5521,0,72.0000,48.2000
76.8000,0.8080,f_0.16,16.7761,-1.6000,11.4936,-20.9761,0,73.5000,50.8000
76.8000,-4.5000,f_0.17,-5.9699,-1.6000,3.1602,1.7699,1,74.9000,53.5000
76.8000,-2.1538,f_0.18,-19.7132,-1.6000,5.0444,15.5132,0,,
76.8000,-1.1613,f_0.19,-33.4998,-1.6000,5.7566,29.2998,0,,
76.8000,-2.0921,f_0.20,-46.9705,-1.6000,5.8092,42.7705,0,,
76.8000,0.1008,f_0.21,-59.8791,-1.6000,5.7224,55.6791,0,,
76.8000,0.9803,f_0.22,-72.1904,-1.6000,5.2265,67.9904,0,,
76.8000,-0.6785,f_0.23,-83.7787,-1.6000,4.5751,79.5787,0,,
76.8000,2.4030,f_0.24,-94.0193,-1.6000,1.9120,89.8193,0,,
76.9000,-0.7023,f_0.11,113.7935,-1.6000,14.1620,-117.9935,0,49.3000,38.5000
76.9000,0.7523,f_0.12,93.0676,-1.6000,13.9293,-97.2676,0,65.8000,40.9000
76.9000,-0.8310,f_0.13,73.1585,-1.6000,13.4026,-77.3585,0,68.5000,42.8000
76.9000,0.8044,f_0.14,53.9981,-1.6000,12.9187,-58.1981,0,70.3000,44.9000
76.9000,1.1091,f_0.15,35.5825,-1.6000,12.3039,-39.7825,0,72.0000,48.2000
76.9000,0.8461,f_0.16,17.9340,-1.6000,11.5782,-22.1340,0,73.5000,50.8000
76.9000,-4.5000,f_0.17,-5.6989,-1.6000,2.7102,1.4989,1,74.9000,53.5000
76.9000,-2.1657,f_0.18,-19.2304,-1.6000,4.8278,15.0304,0,,
76.9000,-1.3532,f_0.19,-32.9377,-1.6000,5.6213,28.7377,0,,
76.9000,-0.0796,f_0.20,-46.3904,-1.6000,5.8013,42.1904,0,,
76.9000,-1.6967,f_0.21,-59.3238,-1.6000,5.5528,55.1238,0,,
76.9000,-0.3817,f_0.22,-71.6716,-1.6000,5.1883,67.4716,0,,
76.9000,0.6826,f_0.23,-83.3143,-1.6000,4.6433,79.1143,0,,
76.9000,2.4766,f_0.24,-93.8033,-1.6000,2.1597,89.6033,0,,
77.0000,0.7446,f_0.11,115.2172,-1.6000,14.2365,-119.4172,0,49.3000,38.5000
77.0000,-1.0055,f_0.12,94.4505,-1.6000,13.8287,-98.6505,0,65.8000,40.9000
77.0000,0.5681,f_0.13,74.5044,-1.6000,13.4594,-78.7044,0,68.5000,42.8000
77.0000,0.3160,f_0.14,55.2931,-1.6000,12.9503,-59.4931,0,70.3000,44.9000
77.0000,-0.3577,f_0.15,36.8093,-1.6000,12.2682,-41.0093,0,72.0000,48.2000
77.0000,0.7564,f_0.16,19.0994,-1.6000,11.6539,-23.2994,0,73.5000,50.8000
77.0000,-4.5000,f_0.17,-5.4729,-1.6000,2.2602,1.2729,1,74.9000,53.5000
77.0000,-3.2540,f_0.18,-18.7802,-1.6000,4.5024,14.5802,0,,
77.0000,-2.3223,f_0.19,-32.3988,-1.6000,5.3891,28.1988,0,,
77.0000,-0.5907,f_0.20,-45.8162,-1.6000,5.7422,41.6162,0,,
77.0000,0.1605,f_0.21,-58.7669,-1.6000,5.5688,54.5669,0,,
77.0000,-0.2561,f_0.22,-71.1553,-1.6000,5.1627,66.9553,0,,
77.0000,-0.5595,f_0.23,-82.8556,-1.6000,4.5874,78.6556,0,,
77.0000,1.4084,f_0.24,-93.5733,-1.6000,2.3005,89.3733,0,,
77.1000,-1.0121,f_0.11,116.6307,-1.6000,14.1352,-120.8307,0,49.3000,38.5000
77.1000,1.6080,f_0.12,95.8494,-1.6000,13.9895,-100.0494,0,65.8000,40.9000
77.1000,-0.5149,f_0.13,75.8452,-1.6000,13.4079,-80.0452,0,68.5000,42.8000
77.1000,0.2931,f_0.14,56.5911,-1.6000,12.9796,-60.7911,0,70.3000,44.9000
77.1000,0.4506,f_0.15,38.0406,-1.6000,12.3132,-42.2406,0,72.0000,48.2000
77.1000,0.0999,f_0.16,20.2657,-1.6000,11.6639,-24.4657,0,73.5000,50.8000
77.1000,-4.5000,f_0.17,-5.2918,-1.6000,1.8102,1.0918,1,74.9000,53.5000
77.1000,-1.7361,f_0.18,-18.3473,-1.6000,4.3288,14.1473,0,,
77.1000,-1.8107,f_0.19,-31.8780,-1.6000,5.2080,27.6780,0,,
77.1000,-1.2514,f_0.20,-45.2545,-1.6000,5.6171,41.0545,0,,
77.1000,-0.2934,f_0.21,-58.2130,-1.6000,5.5395,54.0130,0,,
77.1000,-0.1852,f_0.22,-70.6409,-1.6000,5.1442,66.4409,0,,
77.1000,-0.0987,f_0.23,-82.3978,-1.6000,4.5775,78.1978,0,,
77.1000,2.2309,f_0.24,-93.3209,-1.6000,2.5236,89.1209,0,,
77.2000,0.9125,f_0.11,118.0533,-1.6000,14.2265,-122.2533,0,49.3000,38.5000
77.2000,-1.2368,f_0.12,97.2360,-1.6000,13.8658,-101.4360,0,65.8000,40.9000
77.2000,1.6218,f_0.13,77.2022,-1.6000,13.5701,-81.4022,0,68.5000,42.8000
77.2000,-0.2445,f_0.14,57.8866,-1.6000,12.9551,-62.0866,0,70.3000,44.9000
77.2000,0.4599,f_0.15,39.2766,-1.6000,12.3592,-43.4766,0,72.0000,48.2000
77.2000,0.3764,f_0.16,21.4359,-1.6000,11.7015,-25.6359,0,73.5000,50.8000
77.2000,-4.3943,f_0.17,-5.1547,-1.6000,1.3708,0.9547,1,74.9000,53.5000
77.2000,-3.1725,f_0.18,-17.9462,-1.6000,4.0115,13.7462,0,,
77.2000,-1.4632,f_0.19,-31.3718,-1.6000,5.0617,27.1718,0,,
77.2000,-2.1700,f_0.20,-44.7144,-1.6000,5.4001,40.5144,0,,
77.2000,-0.5298,f_0.21,-57.6643,-1.6000,5.4865,53.4643,0,,
77.2000,0.5102,f_0.22,-70.1214,-1.6000,5.1952,65.9214,0,,
77.2000,1.1970,f_0.23,-81.9281,-1.6000,4.6972,77.7281,0,,
77.2000,1.6424,f_0.24,-93.0521,-1.6000,2.6878,88.8521,0,,
77.3000,-0.9207,f_0.11,119.4668,-1.6000,14.1344,-123.6668,0,49.3000,38.5000
77.3000,1.1755,f_0.12,98.6343,-1.6000,13.9834,-102.8343,0,65.8000,40.9000
77.3000,-0.7495,f_0.13,78.5517,-1.6000,13.4951,-82.7517,0,68.5000,42.8000
77.3000,0.6879,f_0.14,59.1890,-1.6000,13.0239,-63.3890,0,70.3000,44.9000
77.3000,0.0010,f_0.15,40.5125,-1.6000,12.3593,-44.7125,0,72.0000,48.2000
77.3000,-0.1907,f_0.16,22.6041,-1.6000,11.6824,-26.8041,0,73.5000,50.8000
77.3000,-4.3360,f_0.17,-5.0610,-1.6000,0.9372,0.8610,1,74.9000,53.5000
77.3000,-0.9966,f_0.18,-17.5550,-1.6000,3.9119,13.3550,0,,
77.3000,-1.4020,f_0.19,-30.8796,-1.6000,4.9215,26.6796,0,,
77.3000,0.1028,f_0.20,-44.1734,-1.6000,5.4103,39.9734,0,,
77.3000,-1.3436,f_0.21,-57.1291,-1.6000,5.3521,52.9291,0,,
77.3000,-0.7621,f_0.22,-69.6095,-1.6000,5.1190,65.4095,0,,
77.3000,-0.0967,f_0.23,-81.4594,-1.6000,4.6875,77.2594,0,,
77.3000,2.5816,f_0.24,-92.7575,-1.6000,2.9460,88.5575,0,,
77.4000,1.0417,f_0.11,120.8906,-1.6000,14.2386,-125.0906,0,49.3000,38.5000
77.4000,-0.6774,f_0.12,100.0259,-1.6000,13.9156,-104.2259,0,65.8000,40.9000
77.4000,0.6348,f_0.13,79.9076,-1.6000,13.5586,-84.1076,0,68.5000,42.8000
77.4000,0.2895,f_0.14,60.4943,-1.6000,13.0529,-64.6943,0,70.3000,44.9000
77.4000,0.6735,f_0.15,41.7552,-1.6000,12.4267,-45.9552,0,72.0000,48.2000
77.4000,1.3744,f_0.16,23.7861,-1.6000,11.8199,-27.9861,0,73.5000,50.8000
77.4000,-4.1280,f_0.17,-5.0086,-1.6000,0.5244,0.8086,1,74.9000,53.5000
77.4000,-2.1699,f_0.18,-17.1855,-1.6000,3.6949,12.9855,0,,
77.4000,-0.5770,f_0.19,-30.3933,-1.6000,4.8638,26.1933,0,,
77.4000,-1.3528,f_0.20,-43.6459,-1.6000,5.2751,39.4459,0,,
77.4000,0.2378,f_0.21,-56.5915,-1.6000,5.3759,52.3915,0,,
77.4000,0.5467,f_0.22,-69.0921,-1.6000,5.1736,64.8921,0,,
77.4000,-0.0511,f_0.23,-80.9911,-1.6000,4.6824,76.7911,0,,
77.4000,1.3566,f_0.24,-92.4494,-1.6000,3.0817,88.2494,0,,
77.5000,-0.8220,f_0.11,122.3063,-1.6000,14.1564,-126.5063,0,49.3000,38.5000
77.5000,-0.1569,f_0.12,101.4159,-1.6000,13.8999,-105.6159,0,65.8000,40.9000
77.5000,-0.8880,f_0.13,81.2546,-1.6000,13.4698,-85.4546,0,68.5000,42.8000
77.5000,0.3253,f_0.14,61.8028,-1.6000,13.0854,-66.0028,0,70.3000,44.9000
77.5000,1.1381,f_0.15,43.0092,-1.6000,12.5405,-47.2092,0,72.0000,48.2000
77.5000,0.4081,f_0.16,24.9722,-1.6000,11.8607,-29.1722,0,73.5000,50.8000
77.5000,-4.5000,f_0.17,-5.0011,-1.6000,0.0744,0.8011,1,74.9000,53.5000
77.5000,-2.3681,f_0.18,-16.8397,-1.6000,3.4581,12.6397,0,,
77.5000,-2.0062,f_0.19,-29.9270,-1.6000,4.6631,25.7270,0,,
77.5000,0.1081,f_0.20,-43.1173,-1.6000,5.2859,38.9173,0,,
77.5000,-0.8738,f_0.21,-56.0627,-1.6000,5.2885,51.8627,0,,
77.5000,-0.8027,f_0.22,-68.5828,-1.6000,5.0934,64.3828,0,,
77.5000,0.2405,f_0.23,-80.5205,-1.6000,4.7065,76.3205,0,,
77.5000,2.4342,f_0.24,-92.1168,-1.6000,3.3251,87.9168,0,,
77.6000,-0.2300,f_0.11,123.7196,-1.6000,14.1334,-127.9196,0,49.3000,38.5000
77.6000,0.5128,f_0.12,102.8110,-1.6000,13.9512,-107.0110,0,65.8000,40.9000
77.6000,0.7013,f_0.13,82.6085,-1.6000,13.5399,-86.8085,0,68.5000,42.8000
77.6000,-0.0610,f_0.14,63.1108,-1.6000,13.0793,-67.3108,0,70.3000,44.9000
77.6000,-0.1027,f_0.15,44.2622,-1.6000,12.5302,-48.4622,0,72.0000,48.2000
77.6000,0.3797,f_0.16,26.1620,-1.6000,11.8986,-30.3620,0,73.5000,50.8000
77.6000,-0.7300,f_0.17,-5.0010,-1.6000,0.0014,0.8010,1,74.9000,53.5000
77.6000,-1.9066,f_0.18,-16.5129,-1.6000,3.2674,12.3129,0,,
77.6000,-0.7794,f_0.19,-29.4684,-1.6000,4.5852,25.2684,0,,
77.6000,-2.3517,f_0.20,-42.6123,-1.6000,5.0507,38.4123,0,,
77.6000,-0.0024,f_0.21,-55.5338,-1.6000,5.2883,51.3338,0,,
77.6000,-0.6044,f_0.22,-68.0795,-1.6000,5.0329,63.8795,0,,
77.6000,-0.2279,f_0.23,-80.0521,-1.6000,4.6837,75.8521,0,,
77.6000,1.4104,f_0.24,-91.7702,-1.6000,3.4661,87.5702,0,,
77.7000,0.6847,f_0.11,125.1398,-1.6000,14.2019,-129.3398,0,49.3000,38.5000
77.7000,-0.8503,f_0.12,104.1976,-1.6000,13.8662,-108.3976,0,65.8000,40.9000
77.7000,0.5123,f_0.13,83.9677,-1.6000,13.5912,-88.1677,0,68.5000,42.8000
77.7000,0.4386,f_0.14,64.4231,-1.6000,13.1232,-68.6231,0,70.3000,44.9000
77.7000,-0.2697,f_0.15,45.5125,-1.6000,12.5032,-49.7125,0,72.0000,48.2000
77.7000,0.4251,f_0.16,27.3562,-1.6000,11.9412,-31.5562,0,73.5000,50.8000
77.7000,-0.0142,f_0.17,-5.0010,-1.6000,0.0000,0.8010,1,74.9000,53.5000
77.7000,-2.7890,f_0.18,-16.2141,-1.6000,2.9885,12.0141,0,,
77.7000,-2.2787,f_0.19,-29.0327,-1.6000,4.3573,24.8327,0,,
77.7000,0.3367,f_0.20,-42.1038,-1.6000,5.0844,37.9038,0,,
77.7000,-1.1955,f_0.21,-55.0170,-1.6000,5.1687,50.8170,0,,
77.7000,0.1072,f_0.22,-67.5751,-1.6000,5.0436,63.3751,0,,
77.7000,0.4802,f_0.23,-79.5789,-1.6000,4.7317,75.3789,0,,
77.7000,2.1718,f_0.24,-91.4019,-1.6000,3.6833,87.2019,0,,
77.8000,0.5333,f_0.11,126.5653,-1.6000,14.2552,-130.7653,0,49.3000,38.5000
77.8000,0.6521,f_0.12,105.5908,-1.6000,13.9314,-109.7908,0,65.8000,40.9000
77.8000,-0.5968,f_0.13,85.3208,-1.6000,13.5315,-89.5208,0,68.5000,42.8000
77.8000,-0.4397,f_0.14,65.7310,-1.6000,13.0792,-69.9310,0,70.3000,44.9000
77.8000,1.5827,f_0.15,46.7787,-1.6000,12.6615,-50.9787,0,72.0000,48.2000
77.8000,-0.3083,f_0.16,28.5472,-1.6000,11.9103,-32.7472,0,73.5000,50.8000
77.8000,0.0000,f_0.17,-5.0010,-1.6000,0.0000,0.8010,1,74.9000,53.5000
77.8000,-1.1636,f_0.18,-15.9269,-1.6000,2.8722,11.7269,0,,
77.8000,-0.5168,f_0.19,-28.6021,-1.6000,4.3057,24.4021,0,,
77.8000,-1.7083,f_0.20,-41.6125,-1.6000,4.9135,37.4125,0,,
77.8000,0.4281,f_0.21,-54.4958,-1.6000,5.2115,50.2958,0,,
77.8000,0.4791,f_0.22,-67.0660,-1.6000,5.0916,62.8660,0,,
77.8000,-0.1155,f_0.23,-79.1069,-1.6000,4.7202,74.9069,0,,
77.8000,1.7368,f_0.24,-91.0162,-1.6000,3.8570,86.8162,0,,
77.9000,-1.0670,f_0.11,127.9802,-1.6000,14.1485,-132.1802,0,49.3000,38.5000
77.9000,1.2189,f_0.12,106.9961,-1.6000,14.0533,-111.1961,0,65.8000,40.9000
77.9000,0.1523,f_0.13,86.6755,-1.6000,13.5467,-90.8755,0,68.5000,42.8000
77.9000,0.3567,f_0.14,67.0425,-1.6000,13.1149,-71.2425,0,70.3000,44.9000
77.9000,-0.4849,f_0.15,48.0400,-1.6000,12.6130,-52.2400,0,72.0000,48.2000
77.9000,1.0711,f_0.16,29.7489,-1.6000,12.0174,-33.9489,0,73.5000,50.8000
77.9000,0.0000,f_0.17,-5.0010,-1.6000,0.0000,0.8010,1,74.9000,53.5000
77.9000,-1.4952,f_0.18,-15.6546,-1.6000,2.7226,11.4546,0,,
77.9000,-1.2709,f_0.19,-28.1843,-1.6000,4.1786,23.9843,0,,
77.9000,-0.5190,f_0.20,-41.1263,-1.6000,4.8616,36.9263,0,,
77.9000,-1.7816,f_0.21,-53.9925,-1.6000,5.0334,49.7925,0,,
77.9000,-0.6520,f_0.22,-66.5633,-1.6000,5.0264,62.3633,0,,
77.9000,1.0170,f_0.23,-78.6247,-1.6000,4.8219,74.4247,0,,
77.9000,1.3035,f_0.24,-90.6175,-1.6000,3.9873,86.4175,0,,
78.0000,0.3614,f_0.11,129.3986,-1.6000,14.1846,-133.5986,0,49.3000,38.5000
78.0000,-1.1665,f_0.12,108.3898,-1.6000,13.9366,-112.5898,0,65.8000,40.9000
78.0000,0.7942,f_0.13,88.0381,-1.6000,13.6261,-92.2381,0,68.5000,42.8000
78.0000,-0.0403,f_0.14,68.3536,-1.6000,13.1109,-72.5536,0,70.3000,44.9000
78.0000,0.5472,f_0.15,49.3068,-1.6000,12.6677,-53.5068,0,72.0000,48.2000
78.0000,0.1265,f_0.16,30.9519,-1.6000,12.0301,-35.1519,0,73.5000,50.8000
78.0000,0.0000,f_0.17,-5.0010,-1.6000,0.0000,0.8010,1,74.9000,53.5000
78.0000,-2.9110,f_0.18,-15.4114,-1.6000,2.4316,11.2114,0,,
78.0000,-1.0922,f_0.19,-27.7773,-1.6000,4.0693,23.5773,0,,
78.0000,-0.9438,f_0.20,-40.6496,-1.6000,4.7672,36.4496,0,,
78.0000,-0.1011,f_0.21,-53.4901,-1.6000,5.0233,49.2901,0,,
78.0000,0.1052,f_0.22,-66.0597,-1.6000,5.0369,61.8597,0,,
78.0000,-0.5561,f_0.23,-78.1481,-1.6000,4.7662,73.9481,0,,
78.0000,1.4162,f_0.24,-90.2046,-1.6000,4.1290,86.0046,0,,
78.1000,-0.2999,f_0.11,130.8141,-1.6000,14.1546,-135.0141,0,49.3000,38.5000
78.1000,-0.3954,f_0.12,109.7795,-1.6000,13.8971,-113.9795,0,65.8000,40.9000
78.1000,0.1494,f_0.13,89.4022,-1.6000,13.6411,-93.6022,0,68.5000,42.8000
78.1000,0.3588,f_0.14,69.6682,-1.6000,13.1467,-73.8682,0,70.3000,44.9000
78.1000,-0.0979,f_0.15,50.5726,-1.6000,12.6579,-54.7726,0,72.0000,48.2000
78.1000,0.7869,f_0.16,32.1628,-1.6000,12.1088,-36.3628,0,73.5000,50.8000
78.1000,0.0000,f_0.17,-5.0010,-1.6000,0.0000,0.8010,1,74.9000,53.5000
78.1000,-0.9938,f_0.18,-15.1782,-1.6000,2.3322,10.9782,0,,
78.1000,-2.3781,f_0.19,-27.3942,-1.6000,3.8315,23.1942,0,,
78.1000,-1.1693,f_0.20,-40.1845,-1.6000,4.6503,35.9845,0,,
78.1000,-0.6310,f_0.21,-52.9941,-1.6000,4.9602,48.7941,0,,
78.1000,-0.2966,f_0.22,-65.5589,-1.6000,5.0072,61.3589,0,,
78.1000,-0.4155,f_0.23,-77.6756,-1.6000,4.7247,73.4756,0,,
78.1000,2.5164,f_0.24,-89.7665,-1.6000,4.3806,85.5665,0,,
78.2000,-0.1056,f_0.11,132.2285,-1.6000,14.1441,-136.4285,0,49.3000,38.5000
78.2000,0.2570,f_0.12,111.1718,-1.6000,13.9228,-115.3718,0,65.8000,40.9000
78.2000,-0.5348,f_0.13,90.7610,-1.6000,13.5876,-94.9610,0,68.5000,42.8000
